Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
0.0,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.0,1,-0.38228474978211013,-0.7151094568133602,0.07344685915710991,-0.5805879724383602
0.0,2,0.0927164306429564,-0.8010823974820436,0.5911824951382934,0.0131876220492064
0.007,3,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177
0.007,4,-0.2566000776091171,-0.7687460737028671,0.5279623822966169,-0.2538534955778671
0.007,5,0.0811049676470985,-0.6914170050091515,0.7159531378216514,-0.0526840948529014
0.037,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.037,1,-0.3823126535263507,-0.7151373605576006,0.0732916574326004,-0.5805548410263507
0.037,2,0.09284605958258718,-0.8010748388549126,0.5911749365111627,0.013073110363837197
0.04,3,-0.0491459434522265,-0.7706425254834766,0.6351444786084763,-0.0169193809522264
0.04,4,-0.2566183451303191,-0.7688253763803192,0.527858579505319,-0.2538107279428192
0.04,5,0.0812048668986049,-0.691439176070145,0.7159142737263949,-0.052767301070145
0.064,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.064,1,-0.3824928222807088,-0.7150123535307088,0.0735938964994586,-0.5805519043119589
0.065,2,0.092559407571647,-0.801117350240853,0.5911564127408528,0.013335774759147
0.069,3,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177
0.069,4,-0.25671381977434593,-0.7687987807118458,0.5278930189930957,-0.25372309711809593
0.069,5,0.0807985383523267,-0.6914792936789235,0.7159543913351732,-0.0523191374289233
0.102,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.102,1,-0.3824253224803324,-0.7150669240428325,0.0734653615428322,-0.5805454396678325
0.102,2,0.092559407571647,-0.801117350240853,0.5911564127408528,0.013335774759147
0.108,3,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177
0.108,4,-0.2566792833979629,-0.7688252794917129,0.5278584826167128,-0.2537495958979629
0.108,5,0.080766706480975,-0.6913890552377752,0.7160472583627749,-0.0522899341440249
0.135,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.135,1,-0.3824253224803324,-0.7150669240428325,0.0734653615428322,-0.5805454396678325
0.135,2,0.092559407571647,-0.801117350240853,0.5911564127408528,0.013335774759147
0.141,3,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177
0.141,4,-0.2566792833979629,-0.7688252794917129,0.5278584826167128,-0.2537495958979629
0.141,5,0.0805330508756566,-0.6913785702180935,0.7160978084993432,-0.0520963436555933
0.165,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.166,1,-0.3824476778663829,-0.7150282442726328,0.0735487520851326,-0.5805677950538829
0.166,2,0.0925581479932415,-0.8011186098192584,0.5911576723192584,0.0132124448682415
0.167,3,-0.0492382947231062,-0.7706128064418563,0.635175794723106,-0.0168286267543561
0.167,4,-0.2564964562262177,-0.7688255577887176,0.5278587609137175,-0.2539329796637177
0.167,5,0.0805330508756566,-0.6913785702180935,0.7160978084993432,-0.0520963436555933
0.204,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.204,1,-0.3824536386615111,-0.7151562753802612,0.073188501942761,-0.5804516855365112
0.204,2,0.0928062091595116,-0.8010536541217383,0.5912147869342383,0.0128501544720116
0.207,3,-0.0489397754544798,-0.7706194629544799,0.6351824512357298,-0.0171404590482298
0.208,4,-0.2563226131660776,-0.7688958553535777,0.5278069881660775,-0.2540032772285777
0.208,5,0.0807724344286943,-0.6913222921338057,0.7161025655713057,-0.0524062765088056
0.234,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.235,1,-0.3823915731248777,-0.7152773153123777,0.0728212606248775,-0.5803896199998777
0.235,2,0.0930655685045681,-0.801038435401682,0.5911995682141817,0.0126212325670681
0.238,3,-0.048436270101985,-0.7706042388519851,0.6352282622894851,-0.017552481039485
0.239,4,-0.2562535090089468,-0.7689488215089468,0.5277378840089466,-0.2540562433839468
0.239,5,0.080939227546852,-0.6913386044843979,0.7160578427656479,-0.0525446591718979
0.266,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.267,1,-0.3823069974737637,-0.7154368802862636,0.0723704740362635,-0.5803050443487637
0.267,2,0.0931543343801558,-0.8008275992135941,0.591477013276094,0.0123437875051558
0.268,3,-0.0484913572725022,-0.7703541502412522,0.6355274900850021,-0.0175465330537521
0.268,4,-0.2559455380637496,-0.7687018857199996,0.5281012997824994,-0.2543586240012496
0.268,5,0.0811961788818787,-0.6910816531493713,0.7162281375243711,-0.0532032351806212
0.302,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.302,1,-0.3823073261708171,-0.7154982441395671,0.0722487324208169,-0.5802443378895672
0.302,2,0.0931245723776446,-0.8006742557473554,0.5916898807473553,0.0123140255026446
0.308,3,-0.0485477886815358,-0.7701054058690359,0.6358280621190358,-0.0174198589940358
0.308,4,-0.2557236545385559,-0.768418967038556,0.5285508029760557,-0.2545029514135559
0.308,5,0.0812959283867763,-0.6905546575507238,0.7166777044257235,-0.0538359075507237
0.335,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.335,1,-0.3825569103444272,-0.7156257580006771,0.0720710705006769,-0.5799446056569272
0.335,2,0.09322683720517,-0.80069406123233,0.59164865107608,0.01223318486142
0.339,3,-0.0484227191954182,-0.7701634418516683,0.6357640277891682,-0.0175389301329182
0.339,4,-0.2555671057188467,-0.7684455236875967,0.5285163244688466,-0.2546515783750968
0.339,5,0.081574767345261,-0.690458924060989,0.7167040412484889,-0.0542894904672389
0.367,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.367,1,-0.3825796471359858,-0.7156484947922358,0.0720327721359856,-0.5799063072922359
0.367,2,0.0931993577521657,-0.8007215406853343,0.5916150953728341,0.0122667405646657
0.367,3,-0.0483788923312498,-0.7703027204562498,0.6355981306124997,-0.0175561384249998
0.367,4,-0.25570744367797615,-0.7685248264904762,0.528412521802976,-0.25448674055297615
0.367,5,0.0812066855555855,-0.6904607949131646,0.7167669472569144,-0.0539861855381644
0.401,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.401,1,-0.3827242244444448,-0.7159151424131949,0.0718721736631946,-0.5795015681944449
0.401,2,0.0933489650055202,-0.8008160740569797,0.5914654881194796,0.0121722071930202
0.409,3,-0.0483788923312498,-0.7703027204562498,0.6355981306124997,-0.0175561384249998
0.409,4,-0.2557765431091947,-0.7684718556091946,0.5284816212341945,-0.2544337696716947
0.409,5,0.081145615361481,-0.690399794794769,0.7168280174510189,-0.0540472557322689
0.436,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.436,1,-0.3830087046083533,-0.7160165171083532,0.0719735483583531,-0.5791756967958533
0.436,2,0.0933489650055202,-0.8008160740569797,0.5914654881194796,0.0121722071930202
0.439,3,-0.0483788923312498,-0.7703027204562498,0.6355981306124997,-0.0175561384249998
0.439,4,-0.2558191908420991,-0.768392433029599,0.5285853041233489,-0.2544153822483491
0.439,5,0.0809469464690392,-0.6902932879059608,0.7169656511872107,-0.0538797136872107
0.468,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.468,1,-0.3828327814250063,-0.7160236993937563,0.0717976251750061,-0.5793049493937563
0.468,2,0.093413853552909,-0.800812220665841,0.5914616347283408,0.012115025427909
0.47,3,-0.0481669182597946,-0.7703348870097948,0.6355692620097947,-0.0177714104472946
0.47,4,-0.2557236545385559,-0.768418967038556,0.5285508029760557,-0.2545029514135559
0.47,5,0.0807777068163228,-0.6904014924024272,0.7168907502149272,-0.0537437775586771
0.503,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.503,1,-0.3826472750435588,-0.7161433687935588,0.0716121187935585,-0.5793025484810588
0.504,2,0.0935600830058124,-0.8007270263691875,0.5915595459004375,0.0118340087870624
