Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
0.0,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.0,1,0.4441426524574934,-0.5120951405112568,0.7334696522300066,-0.0501810780112565
0.0,2,0.2928339200760802,-0.6497930330489198,0.5214971346114197,0.4691034513260803
0.035,3,0.1835807728484532,-0.7127815318390468,0.6303840709015466,0.2466911244109533
0.035,4,0.0454856750735107,-0.6552589538327394,0.7299049499264891,0.1892234680422607
0.039,5,-0.2834730263650035,-0.6195936318337535,0.7309827919900034,-0.0375623818337535
0.04,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.043,1,0.4441267913156137,-0.5121720368093865,0.7334244782156363,-0.0501969391531362
0.044,2,0.2928069835834985,-0.6497589343852515,0.5215240711040013,0.4691375499897486
0.049,3,0.1833590588860912,-0.7126980700201588,0.6306057848639086,0.2465304456048412
0.05,4,0.0453432344652382,-0.6550351835035118,0.7302304960035115,0.1887758516527383
0.05,5,-0.2837045715803182,-0.6193368957990684,0.7310922668928181,-0.0379159973615683
0.112,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.114,1,0.4441267913156137,-0.5121720368093865,0.7334244782156363,-0.0501969391531362
0.115,2,0.2928069835834985,-0.6497589343852515,0.5215240711040013,0.4691375499897486
0.12,3,0.1830495491259115,-0.7125803336865885,0.6308542594678384,0.2464650764696616
0.121,4,0.0454006580937205,-0.6549777598750296,0.7302951426875294,0.1887112049687206
0.122,5,-0.2834551366710266,-0.6195147069835266,0.7310259374522765,-0.0381548437022766
0.123,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.124,1,0.4441267913156137,-0.5121720368093865,0.7334244782156363,-0.0501969391531362
0.125,2,0.2928069835834985,-0.6497589343852515,0.5215240711040013,0.4691375499897486
0.13,3,0.1830440952797243,-0.7125247523765257,0.6309207484702755,0.2464596226234744
0.131,4,0.0454253814650361,-0.6550140716599638,0.7302704193162137,0.1886748931837862
0.131,5,-0.2836126536368626,-0.6195501536368626,0.7309393137931125,-0.0380682200431126
0.14,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.141,1,0.4441267913156137,-0.5121720368093865,0.7334244782156363,-0.0501969391531362
0.143,2,0.2927531382784978,-0.6496907093777522,0.521577916409002,0.4692057749972479
0.146,3,0.18305889811200088,-0.7123878792317491,0.631089051106749,0.24641339029950085
0.146,4,0.0453352136203299,-0.6548600988796701,0.73042162231717,0.18864576049533
0.147,5,-0.283714016450361,-0.619529446137861,0.7309186062941109,-0.038047512544111
0.173,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.175,1,0.4441670962072374,-0.5121927670740127,0.7333841733240125,-0.0502176694177626
0.176,2,0.2927991794671671,-0.649766738501583,0.5214708400640828,0.4691907810296672
0.179,3,0.18301695026879752,-0.7122467216062026,0.6312530692624524,0.24643247761254752
0.18,4,0.045331211058818606,-0.6549251365974315,0.7303645897224313,0.18864175793381863
0.181,5,-0.283589924047022,-0.6196494943595221,0.730855549047022,-0.038228595922022
0.202,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
