Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
0.0,3,-0.5483925265555001,-0.7810585421804999,0.0113441867117498,0.29847026641325
0.0,4,-0.5024369563704921,-0.791865667307992,0.020015081370492,0.3465620670670079
0.0,5,-0.683350456309643,-0.5643929367783928,0.2255867844346427,0.4044791335341072
0.032,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.032,1,0.1740671233355801,-0.7631887360394198,0.0295461579144196,-0.6215871735394198
0.032,2,-0.5878259750048241,-0.7968103500048239,0.0570032210985738,0.127689161713926
0.034,3,-0.5480614535275421,-0.7812157504025419,0.0110131136837918,0.298679269128708
0.034,4,-0.5018528238890319,-0.7920749918577816,0.0194309488890316,0.3469630940797182
0.034,5,-0.6831377015186852,-0.5646074280811852,0.2247636780811851,0.4049970641063147
0.062,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.062,1,0.1741589174463325,-0.7640735044286675,0.0257922544286672,-0.6206408872411674
0.062,2,-0.5889101737031004,-0.7958803885468503,0.05698878698435011,0.12849705285939972
0.068,3,-0.5480614535275421,-0.7812157504025419,0.0110131136837918,0.298679269128708
0.068,4,-0.5019941647885092,-0.7920942624447591,0.019694360101009,0.3466996828677409
0.068,5,-0.683194281550598,-0.5646640081130978,0.2248812932693479,0.404757378605652
0.096,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.096,1,0.1741538929135394,-0.7640785289614607,0.0240272594302103,-0.6207069469302106
0.096,2,-0.589763964354013,-0.795208300291513,0.0575374018540128,0.128497754395987
0.099,3,-0.5483439782415485,-0.7811930993352982,0.0111735680852982,0.2982136389459516
0.1,4,-0.5022939699981064,-0.7920278567168562,0.019994165310606105,0.34639987765814384
0.1,5,-0.683448136319892,-0.5644906167886418,0.22544032381989174,0.4042593832113582
0.131,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.131,1,0.1743501677921344,-0.7634550079891157,0.0221830353328654,-0.6214872345516157
0.131,2,-0.5899349246277373,-0.7952571902527373,0.057525256658987105,0.12741126677851272
0.134,3,-0.548820114770746,-0.7811199194582459,0.0120769507082457,0.2974933617917542
