Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
0.0,0,0.1357762410652391,-0.6907909948209854,0.7032206062090302,0.0992642576128576
0.001,1,-0.5617309101889352,-0.4816527851889352,-0.1208862773110648,-0.6617064961264354
0.001,2,-0.7009214369462757,0.4316469224287244,0.0885557142900257,-0.560845753352526
0.006,3,-0.5720071173290666,0.5410299920459336,-0.23121553892093333,-0.5715188360790667
0.006,4,-0.6639161395994264,0.3976683330568236,-0.2588743877443235,-0.5779786395994265
0.007,5,0.1633171064403978,-0.7674079912158521,0.495740510747102,0.372362516596648
0.035,0,0.13581939943811422,-0.6907898630788097,0.7032194744668545,0.09922109923998242
0.035,1,-0.5616868581948922,-0.4816697683511422,-0.1209303293051078,-0.6617234792886424
0.035,2,-0.7009246079847692,0.43158271623398087,0.08843681501601912,-0.5609099595472694
0.036,3,-0.5719360740653516,0.5409179298408984,-0.2312255470283983,-0.5716919334403517
0.036,4,-0.6638929728237855,0.3975083943637147,-0.2589585896762146,-0.5780775431362856
0.036,5,0.1634729433402035,-0.7672521543160464,0.4961339902535463,0.3720911074027036
0.073,0,0.13581939943811422,-0.6907898630788097,0.7032194744668545,0.09922109923998242
0.073,1,-0.5616868581948922,-0.4816697683511422,-0.1209303293051078,-0.6617234792886424
0.073,2,-0.7008242633799416,0.4314999553700583,0.0883364704111917,-0.5611147907236919
0.074,3,-0.5719208290216931,0.5407500694158072,-0.23124079207205692,-0.5718597938654432
0.074,4,-0.6637680247137125,0.39751127216128757,-0.25914457294253745,-0.5781357004949627
0.074,5,0.1636375372354334,-0.7670265252645666,0.4963966424520664,0.3721336309854335
0.107,0,0.1358625578109894,-0.6907887286624352,0.70321834005048,0.0991779408671073
0.107,1,-0.5616868581948922,-0.4816697683511422,-0.1209303293051078,-0.6617234792886424
0.107,2,-0.7007724902118928,0.4311855176006073,0.0882846972431428,-0.561429228493143
0.107,3,-0.5717124888052081,0.5407142690072919,-0.2314491322885417,-0.5720176645864583
0.107,4,-0.6637258808020801,0.3973092754479199,-0.2592477520104199,-0.5782766620520802
0.107,5,0.1636423548468631,-0.7668386021843868,0.4966359654656367,0.3721994837531132
0.135,0,0.1359920329296148,-0.6907417648369297,0.7032576929707247,0.0990484657484818
0.135,1,-0.5616868581948922,-0.4816697683511422,-0.1209303293051078,-0.6617234792886424
0.135,2,-0.7006686786909497,0.4308620830278004,0.0882419208784497,-0.5618136982222
0.137,3,-0.5715192985153434,0.5408464241409066,-0.2316423225784064,-0.5720075797653436
0.137,4,-0.663669248169471,0.3971828026117789,-0.2593043846430288,-0.5784031348882213
