Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
0.0,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.0,1,-0.34960235380300353,-0.5880056741155036,0.16069854520925334,-0.7114797952092536
0.0,2,-0.7310497746212858,0.0486133113162142,-0.0773608699099642,-0.676179169152536
0.002,3,-0.6978614199660389,0.1079857480027111,0.0507666934035389,-0.706223236372289
0.002,4,-0.738862183604947,-0.0365916757924468,-0.0738819570200531,-0.668793824229947
0.002,5,-0.7271312994429389,-0.1287426275679387,0.1263622564741887,-0.662372998661689
0.033,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.033,1,-0.34960235380300353,-0.5880056741155036,0.16069854520925334,-0.7114797952092536
0.034,2,-0.7310497746212858,0.0486133113162142,-0.0773608699099642,-0.676179169152536
0.037,3,-0.6978614199660389,0.1079857480027111,0.0507666934035389,-0.706223236372289
0.038,4,-0.738862183604947,-0.0365916757924468,-0.0738819570200531,-0.668793824229947
0.038,5,-0.7271312994429389,-0.1287426275679387,0.1263622564741887,-0.662372998661689
0.066,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.066,1,-0.34960235380300353,-0.5880056741155036,0.16069854520925334,-0.7114797952092536
0.067,2,-0.7310497746212858,0.0486133113162142,-0.0773608699099642,-0.676179169152536
0.07,3,-0.6978614199660389,0.1079857480027111,0.0507666934035389,-0.706223236372289
0.07,4,-0.738862183604947,-0.0365916757924468,-0.0738819570200531,-0.668793824229947
0.071,5,-0.7271312994429389,-0.1287426275679387,0.1263622564741887,-0.662372998661689
0.101,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.101,1,-0.34960235380300353,-0.5880056741155036,0.16069854520925334,-0.7114797952092536
0.102,2,-0.7310497746212858,0.0486133113162142,-0.0773608699099642,-0.676179169152536
0.105,3,-0.6978614199660389,0.1079857480027111,0.0507666934035389,-0.706223236372289
0.106,4,-0.738862183604947,-0.0365916757924468,-0.0738819570200531,-0.668793824229947
0.106,5,-0.7271312994429389,-0.1287426275679387,0.1263622564741887,-0.662372998661689
0.133,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.133,1,-0.34960235380300353,-0.5880056741155036,0.16069854520925334,-0.7114797952092536
0.133,2,-0.7310497746212858,0.0486133113162142,-0.0773608699099642,-0.676179169152536
0.14,3,-0.6978614199660389,0.1079857480027111,0.0507666934035389,-0.706223236372289
