Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
0.0,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.0,1,0.1008156171288722,-0.7820579180273779,0.4009544024023777,-0.4663230547461278
0.0,2,-0.0258777467174723,-0.7691638795299723,0.6381213990612222,0.0227672728137776
0.0,3,-0.1616203355486513,-0.6989738511736513,0.6450187730486512,-0.2631828355486513
0.001,4,-0.1337714695557573,-0.7314277195557572,0.6587958836182571,-0.1144843601807573
0.001,5,-0.2251750834606974,-0.6920940287731975,0.6607829936169473,-0.1834880717419474
0.024,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.024,1,0.1007664136451158,-0.7820460863548843,0.401003605886134,-0.4663112230736342
0.025,2,-0.0260222190943169,-0.7691862815943169,0.6380827659693169,0.022927976218183
0.026,3,-0.1615871337166919,-0.6990016844979419,0.6449855712166918,-0.263210668872942
0.026,4,-0.1338317839717649,-0.731426998815515,0.6587951628780149,-0.114422604284265
0.026,5,-0.225205420224107,-0.692063330380357,0.6608133303803568,-0.183457373349107
0.058,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.058,1,0.1007389595693858,-0.7819514701181141,0.4010920951181139,-0.4663997123056141
0.059,2,-0.0260222190943169,-0.7691862815943169,0.6380827659693169,0.022927976218183
0.065,3,-0.1615225897348603,-0.6989981756723603,0.6449820623911102,-0.2632681952036104
0.065,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.065,5,-0.22511549058992883,-0.692095471058679,0.6607844359024287,-0.18355054918367894
0.094,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.095,1,0.1007649180185839,-0.7817424062001662,0.401310277293916,-0.4665568593251661
0.095,2,-0.0261723306925267,-0.7691532877237768,0.6381108072550266,0.0230830404012232
0.096,3,-0.1615557936942526,-0.6989703444755027,0.6450152663505025,-0.2632403640067526
0.096,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.096,5,-0.2249659469212613,-0.6921290328587613,0.6607569625462612,-0.1837061812962613
0.124,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.124,1,0.1007649180185839,-0.7817424062001662,0.401310277293916,-0.4665568593251661
0.124,2,-0.0262312316009331,-0.7691511534759332,0.638108673007183,0.0231462098053168
0.126,3,-0.1615557936942526,-0.6989703444755027,0.6450152663505025,-0.2632403640067526
0.126,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.126,5,-0.2249659469212613,-0.6921290328587613,0.6607569625462612,-0.1837061812962613
0.158,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.158,1,0.1007649180185839,-0.7817424062001662,0.401310277293916,-0.4665568593251661
0.158,2,-0.0262312316009331,-0.7691511534759332,0.638108673007183,0.0231462098053168
0.164,3,-0.1615557936942526,-0.6989703444755027,0.6450152663505025,-0.2632403640067526
0.165,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.166,5,-0.2249659469212613,-0.6921290328587613,0.6607569625462612,-0.1837061812962613
0.201,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.201,1,0.1007649180185839,-0.7817424062001662,0.401310277293916,-0.4665568593251661
0.201,2,-0.0262312316009331,-0.7691511534759332,0.638108673007183,0.0231462098053168
0.203,3,-0.1615557936942526,-0.6989703444755027,0.6450152663505025,-0.2632403640067526
0.203,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.203,5,-0.22484563820866,-0.69219182961491,0.6606976889899099,-0.18383001320866
0.224,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.225,1,0.1007649180185839,-0.7817424062001662,0.401310277293916,-0.4665568593251661
0.225,2,-0.026204616675383693,-0.7691245385503837,0.6381430932378835,0.023111789574616296
0.228,3,-0.1614893836529888,-0.6990260047467388,0.6449488563092387,-0.2632960242779888
0.228,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.228,5,-0.2246060548712313,-0.6922574220587314,0.6606412111212312,-0.1840787111212314
0.258,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.258,1,0.10073329284470561,-0.7817740313740446,0.40121983215529416,-0.46658848449904444
0.259,2,-0.0261932691474846,-0.7692352613349847,0.6380096753974845,0.0231231371025153
0.276,3,-0.1614893836529888,-0.6990260047467388,0.6449488563092387,-0.2632960242779888
0.276,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.276,5,-0.2246060548712313,-0.6922574220587314,0.6606412111212312,-0.1840787111212314
0.294,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.295,1,0.10073329284470561,-0.7817740313740446,0.40121983215529416,-0.46658848449904444
0.295,2,-0.026457449957052,-0.769255301519552,0.6379686804258019,0.0232862023866979
0.295,3,-0.1616203355486513,-0.6989738511736513,0.6450187730486512,-0.2631828355486513
0.296,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
0.296,5,-0.2246960437528428,-0.6922253406278428,0.6606701648465927,-0.1839855945340928
0.323,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
0.324,1,0.100649904413564,-0.7817963846489361,0.4012421854301858,-0.466549802617686
0.324,2,-0.026575204343438,-0.769250985593438,0.637964364499688,0.0234125886253119
0.326,3,-0.1615557936942526,-0.6989703444755027,0.6450152663505025,-0.2632403640067526
0.326,4,-0.1337111505912364,-0.7314284357474864,0.6587965998099863,-0.1145461115287364
