Timestamp,QuatI_0,QuatJ_0,QuatK_0,QuatSum_0,QuatI_1,QuatJ_1,QuatK_1,QuatSum_1,QuatI_2,QuatJ_2,QuatK_2,QuatSum_2,QuatI_3,QuatJ_3,QuatK_3,QuatSum_3,QuatI_4,QuatJ_4,QuatK_4,QuatSum_4,QuatI_5,QuatJ_5,QuatK_5,QuatSum_5,Activity
0.0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177,-0.2566000776091171,-0.7687460737028671,0.5279623822966169,-0.2538534955778671,0.0811049676470985,-0.6914170050091515,0.7159531378216514,-0.0526840948529014,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3823126535263507,-0.7151373605576006,0.0732916574326004,-0.5805548410263507,Unknown
0.037,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0491459434522265,-0.7706425254834766,0.6351444786084763,-0.0169193809522264,-0.2566183451303191,-0.7688253763803192,0.527858579505319,-0.2538107279428192,0.0812048668986049,-0.691439176070145,0.7159142737263949,-0.052767301070145,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3824928222807088,-0.7150123535307088,0.0735938964994586,-0.5805519043119589,Unknown
0.064,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.092559407571647,-0.801117350240853,0.5911564127408528,0.013335774759147,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177,-0.2567138197743459,-0.7687987807118458,0.5278930189930957,-0.2537230971180959,0.0807985383523267,-0.6914792936789235,0.7159543913351732,-0.0523191374289233,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.102,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177,-0.2566792833979629,-0.7688252794917129,0.5278584826167128,-0.2537495958979629,0.080766706480975,-0.6913890552377752,0.7160472583627749,-0.0522899341440249,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3824253224803324,-0.7150669240428325,0.0734653615428322,-0.5805454396678325,Unknown
0.135,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0494429916583177,-0.7706343979083177,0.6351363510333177,-0.0167281479083177,-0.2566792833979629,-0.7688252794917129,0.5278584826167128,-0.2537495958979629,0.0805330508756566,-0.6913785702180935,0.7160978084993432,-0.0520963436555933,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3824476778663829,-0.7150282442726328,0.0735487520851326,-0.5805677950538829,Unknown
0.165,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3824476778663829,-0.7150282442726328,0.0735487520851326,-0.5805677950538829,0.0925581479932415,-0.8011186098192584,0.5911576723192584,0.0132124448682415,-0.0492382947231062,-0.7706128064418563,0.635175794723106,-0.0168286267543561,-0.2564964562262177,-0.7688255577887176,0.5278587609137175,-0.2539329796637177,0.0805330508756566,-0.6913785702180935,0.7160978084993432,-0.0520963436555933,Unknown
0.204,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0489397754544798,-0.7706194629544799,0.6351824512357298,-0.0171404590482298,-0.2563226131660776,-0.7688958553535777,0.5278069881660775,-0.2540032772285777,0.0807724344286943,-0.6913222921338057,0.7161025655713057,-0.0524062765088056,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3823915731248777,-0.7152773153123777,0.0728212606248775,-0.5803896199998777,Unknown
0.234,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3823915731248777,-0.7152773153123777,0.0728212606248775,-0.5803896199998777,0.0930655685045681,-0.801038435401682,0.5911995682141817,0.0126212325670681,-0.048436270101985,-0.7706042388519851,0.6352282622894851,-0.017552481039485,-0.2562535090089468,-0.7689488215089468,0.5277378840089466,-0.2540562433839468,0.080939227546852,-0.6913386044843979,0.7160578427656479,-0.0525446591718979,Unknown
0.266,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3823069974737637,-0.7154368802862636,0.0723704740362635,-0.5803050443487637,0.0931543343801558,-0.8008275992135941,0.591477013276094,0.0123437875051558,-0.0484913572725022,-0.7703541502412522,0.6355274900850021,-0.0175465330537521,-0.2559455380637496,-0.7687018857199996,0.5281012997824994,-0.2543586240012496,0.0811961788818787,-0.6910816531493713,0.7162281375243711,-0.0532032351806212,Unknown
0.302,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0485477886815358,-0.7701054058690359,0.6358280621190358,-0.0174198589940358,-0.2557236545385559,-0.768418967038556,0.5285508029760557,-0.2545029514135559,0.0812959283867763,-0.6905546575507238,0.7166777044257235,-0.0538359075507237,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3825569103444272,-0.7156257580006771,0.0720710705006769,-0.5799446056569272,Unknown
