Timestamp,QuatI_0,QuatJ_0,QuatK_0,QuatSum_0,QuatI_1,QuatJ_1,QuatK_1,QuatSum_1,QuatI_2,QuatJ_2,QuatK_2,QuatSum_2,QuatI_3,QuatJ_3,QuatK_3,QuatSum_3,QuatI_4,QuatJ_4,QuatK_4,QuatSum_4,QuatI_5,QuatJ_5,QuatK_5,QuatSum_5,Activity
0.0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3497144043752402,-0.6079541504689904,0.6716748535939903,-0.2386304200002403,0.0919613534063531,-0.6841616934686469,0.6948428458123967,0.2016415291876032,-0.2224198158606927,-0.7224198158606927,0.5706253822669426,0.3209761802330573,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4613285663193266,-0.5375117657119234,0.6845454571181733,0.1722050311630766,Unknown
0.033,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3497956913648332,-0.6082185429273332,0.6714509648023331,-0.2384675663648333,0.0920133071749658,-0.6844759506375342,0.694546751418784,0.2015714126437159,-0.2230149780483625,-0.7225877319546126,0.5699998413296125,0.3212965453891374,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4612580524813424,-0.5375822795499077,0.6844939006436576,0.1723786579500925,Unknown
0.063,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3499363320176247,-0.6085422890488748,0.6711643593613746,-0.2382419960801248,0.0919551618301878,-0.6848392717635621,0.6941776506698119,0.2016353376114379,-0.2237794655782505,-0.7228029030782506,0.5692384499532505,0.3216306906717494,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4610435559439424,-0.5377357409310576,0.6844642565560575,0.1725914075064425,Unknown
0.1,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.350026877944645,-0.608632834975895,0.6711328349758949,-0.237966331069645,0.0919264375294066,-0.6849900663768433,0.6940232695018431,0.2016676484669067,-0.224783487320975,-0.723074502945975,0.5681672763834749,0.322213582991525,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4609526171964275,-0.5377656445223227,0.6844941601473226,0.1726225390714275,Unknown
0.131,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3499674583502085,-0.6085734153814585,0.6711954856939584,-0.2380289817877085,0.0918992611417323,-0.6849562076082677,0.6940504458895176,0.2017015072354823,-0.2249532234310323,-0.7231221687435324,0.5680318367122824,0.3222269523502176,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4609851404282188,-0.5376720861342812,0.6845837072280311,0.1724719568344688,Unknown
0.165,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.2619298988550562,-0.7107214027613062,0.652493863698806,-0.0227941566675562,-0.3499457414967643,-0.6083685930592644,0.6713568743092643,-0.2381293352467644,0.0918726064909535,-0.6848607919465465,0.6941381356965464,0.2017358877409535,-0.2249077038301815,-0.7230766491426814,0.5680473522676813,0.3223335071073185,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.198,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3498371277450116,-0.6085651550887616,0.6711872254012615,-0.2382648621200117,0.0919818166090483,-0.6849346872972016,0.6940899607347015,0.2016009572340484,-0.2249451510247853,-0.7232361666497853,0.5680237643060352,0.3219908841314647,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4610910652914276,-0.5379934073648225,0.6842946768960723,0.1723337410726776,Unknown
0.231,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4610910652914276,-0.5379934073648225,0.6842946768960723,0.1723337410726776,-0.2616063601238614,-0.7110082155926115,0.6522923952801113,-0.0233251101238614,-0.3497858571779589,-0.608758025146709,0.6710138845217088,-0.238335661865459,0.0920356754445757,-0.6850639339304243,0.6939750667429241,0.2015327457570758,-0.2252685812635819,-0.7234375265760818,0.5676147726698317,0.3220336648301681,Unknown
0.264,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3498432485867528,-0.6087543813992529,0.6710102407742528,-0.2382709829617529,0.0919531163072464,-0.6850854579115037,0.6939355555677534,0.2016332920884965,-0.2255611992375818,-0.7232418633000818,0.5676022148625817,0.3222903632624182,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4611065848890289,-0.5374896065172211,0.684645368235971,0.172471330982779,Unknown
0.3,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4611065848890289,-0.5374896065172211,0.684645368235971,0.172471330982779,-0.2617172763296905,-0.7108139560171906,0.6524643466421904,-0.0231918857046906,-0.3498432485867528,-0.6087543813992529,0.6710102407742528,-0.2382709829617529,0.0919531163072464,-0.6850854579115037,0.6939355555677534,0.2016332920884965,-0.225771735317059,-0.7232082587545591,0.5675075751608091,0.322385002964191,Unknown
0.331,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.261617174911635,-0.710713854599135,0.6526083858491348,-0.023335924911635,-0.3497858571779589,-0.608758025146709,0.6710138845217088,-0.238335661865459,0.0919531163072464,-0.6850854579115037,0.6939355555677534,0.2016332920884965,-0.225771735317059,-0.7232082587545591,0.5675075751608091,0.322385002964191,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.363,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.2614872913106982,-0.7107670764669483,0.652600572560698,-0.0233891467794482,-0.3497858571779589,-0.608758025146709,0.6710138845217088,-0.238335661865459,0.0919531163072464,-0.6850854579115037,0.6939355555677534,0.2016332920884965,-0.225771735317059,-0.7232082587545591,0.5675075751608091,0.322385002964191,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.4,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.2615899921183359,-0.710747706962086,0.6525812030558358,-0.023369777274586,-0.3497858571779589,-0.608758025146709,0.6710138845217088,-0.238335661865459,0.0918478968142737,-0.6851296422482264,0.6939187047482261,0.2015891077517738,-0.2260527402174211,-0.7231840878736712,0.5672392636549212,0.3227143496263289,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.432,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3498432485867528,-0.6087543813992529,0.6710102407742528,-0.2382709829617529,0.0918207129722761,-0.685095790933974,0.6939458885902238,0.2016229590660262,-0.2261186775757805,-0.7231279549195305,0.5671831307007804,0.3228925528929695,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.461099295359278,-0.5373137905782219,0.6847747280782218,0.1725250766092781,Unknown
0.466,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3497858571779589,-0.608758025146709,0.6710138845217088,-0.238335661865459,0.0918207129722761,-0.685095790933974,0.6939458885902238,0.2016229590660262,-0.226085713337389,-0.723156025837389,0.5672112016186389,0.322803446818861,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4609858184657444,-0.5372441620030058,0.6848882049717556,0.1725947051844943,Unknown
0.501,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.3498432485867528,-0.6087543813992529,0.6710102407742528,-0.2382709829617529,0.0918207129722761,-0.685095790933974,0.6939458885902238,0.2016229590660262,-0.2263494903005668,-0.7230535918630668,0.5671087676443168,0.3230279511056832,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,0.4609633301882434,-0.5371445799680066,0.6849717284055065,0.1726332520632435,Unknown
