Timestamp,QuatI_0,QuatJ_0,QuatK_0,QuatSum_0,QuatI_1,QuatJ_1,QuatK_1,QuatSum_1,QuatI_2,QuatJ_2,QuatK_2,QuatSum_2,QuatI_3,QuatJ_3,QuatK_3,QuatSum_3,QuatI_4,QuatJ_4,QuatK_4,QuatSum_4,QuatI_5,QuatJ_5,QuatK_5,QuatSum_5,Activity
0.0,0.1357762410652391,-0.6907909948209854,0.7032206062090302,0.0992642576128576,-0.5617309101889352,-0.4816527851889352,-0.1208862773110648,-0.6617064961264354,-0.7009214369462757,0.4316469224287244,0.0885557142900257,-0.560845753352526,-0.5720071173290666,0.5410299920459336,-0.2312155389209333,-0.5715188360790667,-0.6639161395994264,0.3976683330568236,-0.2588743877443235,-0.5779786395994265,0.1633171064403978,-0.7674079912158521,0.495740510747102,0.372362516596648,Unknown
0.035,0.1358193994381142,-0.6907898630788097,0.7032194744668545,0.0992210992399824,-0.5719360740653516,0.5409179298408984,-0.2312255470283983,-0.5716919334403517,-0.6638929728237855,0.3975083943637147,-0.2589585896762146,-0.5780775431362856,0.1634729433402035,-0.7672521543160464,0.4961339902535463,0.3720911074027036,0.1358193994381142,-0.6907898630788097,0.7032194744668545,0.0992210992399824,-0.5616868581948922,-0.4816697683511422,-0.1209303293051078,-0.6617234792886424,Unknown
0.073,0.1358193994381142,-0.6907898630788097,0.7032194744668545,0.0992210992399824,-0.5719208290216931,0.5407500694158072,-0.2312407920720569,-0.5718597938654432,-0.6637680247137125,0.3975112721612875,-0.2591445729425374,-0.5781357004949627,0.1636375372354334,-0.7670265252645666,0.4963966424520664,0.3721336309854335,0.1358625578109894,-0.6907887286624352,0.70321834005048,0.0991779408671073,-0.5616868581948922,-0.4816697683511422,-0.1209303293051078,-0.6617234792886424,Unknown
0.107,0.1358625578109894,-0.6907887286624352,0.70321834005048,0.0991779408671073,0.1359920329296148,-0.6907417648369297,0.7032576929707247,0.0990484657484818,-0.5616868581948922,-0.4816697683511422,-0.1209303293051078,-0.6617234792886424,-0.7006686786909497,0.4308620830278004,0.0882419208784497,-0.5618136982222,-0.5715192985153434,0.5408464241409066,-0.2316423225784064,-0.5720075797653436,-0.663669248169471,0.3971828026117789,-0.2593043846430288,-0.5784031348882213,Unknown
0.135,0.1359920329296148,-0.6907417648369297,0.7032576929707247,0.0990484657484818,-0.5715192985153434,0.5408464241409066,-0.2316423225784064,-0.5720075797653436,-0.663669248169471,0.3971828026117789,-0.2593043846430288,-0.5784031348882213,0.1635970507904205,-0.7667618359283295,0.4968033398345792,0.3721541796966707,0.1359920329296148,-0.6907417648369297,0.7032576929707247,0.0990484657484818,-0.5616428033866177,-0.4816867486991176,-0.1209743841133825,-0.6617404596366178,Unknown
0.166,0.1359920329296148,-0.6907417648369297,0.7032576929707247,0.0990484657484818,-0.5715192985153434,0.5408464241409066,-0.2316423225784064,-0.5720075797653436,-0.663669248169471,0.3971828026117789,-0.2593043846430288,-0.5784031348882213,0.1635970507904205,-0.7667618359283295,0.4968033398345792,0.3721541796966707,0.1359920329296148,-0.6907417648369297,0.7032576929707247,0.0990484657484818,-0.5616428033866177,-0.4816867486991176,-0.1209743841133825,-0.6617404596366178,Unknown
0.201,0.1359920329296148,-0.6907417648369297,0.7032576929707247,0.0990484657484818,-0.5715192985153434,0.5408464241409066,-0.2316423225784064,-0.5720075797653436,-0.663669248169471,0.3971828026117789,-0.2593043846430288,-0.5784031348882213,0.1635970507904205,-0.7667618359283295,0.4968033398345792,0.3721541796966707,0.1361646664211155,-0.6907371683355428,0.7032530964693378,0.0988758322569812,-0.5616428033866177,-0.4816867486991176,-0.1209743841133825,-0.6617404596366178,Unknown
0.234,0.1361646664211155,-0.6907371683355428,0.7032530964693378,0.0988758322569812,-0.6635297464314008,0.3972612691935993,-0.2594438863810993,-0.578446738618901,0.1636682259086304,-0.7666296256538696,0.4969763053413694,0.3721643196586305,0.1364667750312415,-0.690641924402673,0.7033304860279685,0.0985737236468551,-0.5616428033866177,-0.4816867486991176,-0.1209743841133825,-0.6617404596366178,-0.7006191501853246,0.4307285060646754,0.0884365329978247,-0.5619472751853247,Unknown
0.265,0.1364667750312415,-0.690641924402673,0.7033304860279685,0.0985737236468551,-0.5616428033866177,-0.4816867486991176,-0.1209743841133825,-0.6617404596366178,-0.7006191501853246,0.4307285060646754,0.0884365329978247,-0.5619472751853247,-0.5713662886294371,0.5409383988705629,-0.2314291215268127,-0.5721597456606873,-0.6635108478188676,0.3972191326498824,-0.2594627849936323,-0.5784888751626178,0.1637411366417691,-0.7665567149207309,0.4969644297644807,0.3722982655480192,Unknown
0.303,0.1368120420142428,-0.6905889006936128,0.7033637790646586,0.0982284566638538,-0.5713714143306361,0.5409943083256139,-0.2314239958256137,-0.5721038362056363,-0.6635108478188676,0.3972191326498824,-0.2594627849936323,-0.5784888751626178,0.1637411366417691,-0.7665567149207309,0.4969644297644807,0.3722982655480192,0.1369846755057434,-0.690584100929237,0.7033589793002829,0.0980558231723532,-0.561848902153183,-0.4818928474656829,-0.1210734611280671,-0.6613972419969331,Unknown
