Timestamp,QuatI_0,QuatJ_0,QuatK_0,QuatSum_0,QuatI_1,QuatJ_1,QuatK_1,QuatSum_1,QuatI_2,QuatJ_2,QuatK_2,QuatSum_2,QuatI_3,QuatJ_3,QuatK_3,QuatSum_3,QuatI_4,QuatJ_4,QuatK_4,QuatSum_4,QuatI_5,QuatJ_5,QuatK_5,QuatSum_5,Activity
0.0,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4841950147347694,-0.5742829053597696,0.5565827100472694,-0.3549225537972695,-0.5220172055529537,-0.5896441586779537,0.4485919125842035,-0.4225909360217038,-0.5641688222441168,-0.5037440175566167,0.4717615956816166,-0.4532069081816167,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0070617312430332,-0.6801574343680333,0.5591247195242832,-0.4740417117117833,Unknown
0.034,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.484113194071841,-0.5745672956343411,0.556256748759341,-0.3550848737593411,-0.5218212999963414,-0.5903027453088414,0.4479077257775912,-0.4226391710900914,-0.5639631763651393,-0.5040266529276392,0.4714338794901391,-0.4534895435526393,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0070617312430332,-0.6801574343680333,0.5591247195242832,-0.4740417117117833,Unknown
0.068,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4840849579667549,-0.5745390595292549,0.5562895478105048,-0.3551176728105049,-0.5218617153990992,-0.5905262661803492,0.447642965399099,-0.4225575161803492,-0.5639338504443644,-0.5040583621631143,0.4714045535693641,-0.4535212527881143,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.007115533615529,-0.6799670961155292,0.5593616273655291,-0.4740344789280293,Unknown
0.1,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4842186328545794,-0.5741234180108294,0.5567894336358293,-0.3548241016045795,-0.5220359479958263,-0.5901511823708263,0.4480003034645761,-0.4224876081520763,-0.5639625015586935,-0.5039649429649435,0.4716773453086934,-0.4533057632774435,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0073696452143343,-0.6797329264643344,0.5597378092768341,-0.4739223795893343,Unknown
0.141,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4845747748651923,-0.5735640326776923,0.5574507514276922,-0.3542036811151923,-0.5224575988360245,-0.5895352355547745,0.4487271300860243,-0.4220547668047745,-0.5641641564529728,-0.5037393517654727,0.4722452111404727,-0.4527139611404728,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0076108766577041,-0.6796689821264541,0.559918005563954,-0.4737974000952042,Unknown
0.168,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.484717049334547,-0.5731569907407971,0.558081307147047,-0.3536745688657972,-0.5228837554816532,-0.5888627593879032,0.449458462512903,-0.4216874664191533,-0.5642495824661511,-0.5036416723099011,0.472574777778651,-0.4523721410599012,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0078111472683468,-0.679625112112097,0.5600572410183469,-0.4736924949245971,Unknown
0.212,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0078478040496612,-0.6796617688934113,0.5600328626434112,-0.4736681165496613,-0.4893961063012637,-0.5719766727075137,0.4959879031762636,-0.4328165164575138,-0.484721301763558,-0.572978137701058,0.5584517705135579,-0.353373645513558,-0.523047815614282,-0.588599573426782,0.4497445929580319,-0.4215463507705321,Unknown
0.233,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4893961063012637,-0.5719766727075137,0.4959879031762636,-0.4328165164575138,-0.484721301763558,-0.572978137701058,0.5584517705135579,-0.353373645513558,-0.523047815614282,-0.588599573426782,0.4497445929580319,-0.4215463507705321,-0.5642785569024673,-0.5035485764337172,0.4727868576837172,-0.4522180100274673,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.269,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4890775055131849,-0.5726346344194351,0.4951810211381848,-0.4332303375444351,-0.4842782188141742,-0.5738167930329242,0.5575204063141741,-0.3540902305329242,-0.5227688995547934,-0.5892361847110434,0.4490384308047933,-0.4217557159610435,-0.5641336622412985,-0.5037698927100485,0.4723367872412983,-0.4526224317725486,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.299,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4841909224160642,-0.5740346724160642,0.5573110396035641,-0.3541860396035642,-0.5226270788655738,-0.5895826452718238,0.4486524694905737,-0.4218580358968239,-0.5641641564529728,-0.5037393517654727,0.4722452111404727,-0.4527139611404728,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0075908058893339,-0.6798930519830839,0.5597148293268338,-0.473716294170584,Unknown
0.336,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4842474071399162,-0.5740911571399162,0.5572454540149161,-0.3541204540149162,-0.5225907771264129,-0.5896684138451629,0.4486161677514127,-0.4218217341576629,-0.5642813141785358,-0.5036123688660358,0.4723623688660356,-0.4525869782410359,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0075498899775358,-0.6799131712275359,0.5596739134150357,-0.4737364134150359,Unknown
0.375,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4843331677522765,-0.5740548474397765,0.5572701794710264,-0.3540231091585266,-0.5226850101049172,-0.5895795413549172,0.448649365573667,-0.4217938968236672,-0.5642813141785358,-0.5036123688660358,0.4723623688660356,-0.4525869782410359,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0075498899775358,-0.6799131712275359,0.5596739134150357,-0.4737364134150359,Unknown
0.399,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.484541248265627,-0.5737746467031271,0.557478259984377,-0.3538649787343771,-0.5229123854978994,-0.5892576003416494,0.4489377761228991,-0.4216550612791493,-0.5641947609542889,-0.5035868507980389,0.4724589211105388,-0.452622495329289,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0076683704910138,-0.6799095814285139,0.5597313587722637,-0.4736717884597639,Unknown
0.436,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4844822103577891,-0.5740207845765393,0.5572361166077892,-0.3539280111390392,-0.5227740686062644,-0.5895465295437644,0.4486773889187643,-0.4216998498562645,-0.5642539380071925,-0.5035239575384424,0.4724570630071923,-0.4526206372259425,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0076641061453676,-0.6799663522391177,0.5596660592703675,-0.4736675241141177,Unknown
0.472,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.007512015375112,-0.6799363317813621,0.5595750036563619,-0.473820609125112,-0.4882249903294668,-0.5738573145482169,0.4939622950169667,-0.4339647364232169,-0.4840078907627646,-0.5750113087315146,0.5561514454502645,-0.3546743946690147,-0.5221807197672392,-0.5908452705484892,0.4474126533609891,-0.4219609932047393,Unknown
0.501,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.007512015375112,-0.6799363317813621,0.5595750036563619,-0.473820609125112,-0.4882249903294668,-0.5738573145482169,0.4939622950169667,-0.4339647364232169,-0.4840078907627646,-0.5750113087315146,0.5561514454502645,-0.3546743946690147,-0.5221807197672392,-0.5908452705484892,0.4474126533609891,-0.4219609932047393,-0.5641066748539604,-0.5039870459477103,0.4715773779789602,-0.4532057959477104,Unknown
0.537,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4841789569657597,-0.5749992694657597,0.5561394061845096,-0.3544792499345098,-0.5221451161561366,-0.5909317372498866,0.4473160145936363,-0.4219864247498865,-0.5640773583014171,-0.504018764551417,0.471548061426417,-0.4532375145514172,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0076274571433994,-0.6799297032371494,0.5596904454246492,-0.4736919102683994,Unknown
0.568,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4843574062650559,-0.574872542983806,0.5561957851713059,-0.3543525234525561,-0.5222830729841664,-0.5906424479841664,0.4476370768904162,-0.4218802409529165,-0.5641662893380801,-0.50386355496308,0.47169802761933,-0.4531433401193301,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.007705019344834,-0.6799462302823341,0.559706972469834,-0.4736474021573342,Unknown
0.6,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.007705019344834,-0.6799462302823341,0.559706972469834,-0.4736474021573342,-0.488692728834122,-0.5733484905528721,0.4944300335216219,-0.4335779827403721,-0.4844962078913417,-0.5745840985163417,0.5565176922663416,-0.3541251141413418,-0.5224884251079789,-0.5902374485454789,0.4480255344829787,-0.421780417295479,-0.5641649621275614,-0.5038011925963114,0.4720018761900613,-0.4528978722838115,Unknown
0.639,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.488851933119342,-0.573080448744342,0.4947113081193419,-0.4334320112443421,-0.484606115256863,-0.574327794944363,0.5568107051006129,-0.353929845725613,-0.5226892366145461,-0.5898889436457961,0.4483484163020459,-0.4216760530207961,-0.5642223745418922,-0.5037365346981422,0.472181358916892,-0.4527111440731423,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.674,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4888447055298038,-0.5732563266235539,0.4945209750610537,-0.4334247836548039,-0.4844899344884706,-0.5745778251134707,0.5565724540197206,-0.3540578055822207,-0.5227340708553482,-0.5900558481990982,0.448149109917848,-0.4215988169490983,-0.5642229689874193,-0.5037371291436692,0.4721209182061692,-0.4527727736749193,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
0.703,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4843086805991556,-0.5750069227866557,0.5562080946616555,-0.3541817274741557,-0.5224309188389265,-0.5906071883701765,0.4476018172764263,-0.4217839461826765,-0.5641368195060433,-0.5038340851310432,0.4718516632560432,-0.4530528351310434,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0077459301285817,-0.6799261059098318,0.5597478832535816,-0.4736272777848318,Unknown
0.738,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4842436566895834,-0.5751860395020835,0.5560820355958334,-0.3541777387208335,-0.5223633761112173,-0.5907227511112173,0.4475342745487172,-0.4217774386112174,-0.5641368195060433,-0.5038340851310432,0.4718516632560432,-0.4530528351310434,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0077459301285817,-0.6799261059098318,0.5597478832535816,-0.4736272777848318,Unknown
0.768,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4842436566895834,-0.5751860395020835,0.5560820355958334,-0.3541777387208335,-0.5223997482525066,-0.5906370529400066,0.4475706466900063,-0.4218138107525065,-0.5641368195060433,-0.5038340851310432,0.4718516632560432,-0.4530528351310434,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0077459301285817,-0.6799261059098318,0.5597478832535816,-0.4736272777848318,Unknown
0.805,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4843588350259372,-0.5750570772134372,0.5561972139321871,-0.3540487764321873,-0.5224788549782986,-0.5903499487282986,0.4479549291970484,-0.4217098120095486,-0.5641350754422013,-0.5038323410672012,0.4720330246609512,-0.4528679855984514,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0079797739539341,-0.6799158091101842,0.559920691922684,-0.4734338755164342,Unknown
0.834,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0079797739539341,-0.6799158091101842,0.559920691922684,-0.4734338755164342,-0.4890251078792959,-0.5731925883480459,0.4945793070980457,-0.4332389750667959,-0.4845189867193443,-0.5748510179693443,0.5564794359380942,-0.3537206468755944,-0.522796357458178,-0.589996064489428,0.4482113965206778,-0.421539033239428,-0.5641930804365718,-0.5037682757490718,0.4721520648115717,-0.4527428851240719,Unknown
0.867,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0080542405052552,-0.6799292405052553,0.559995158474005,-0.4733252365990053,-0.4889942393064225,-0.5732227549314225,0.4945484385251724,-0.4332691416501726,-0.4845178405156307,-0.5749719420781308,0.5563562194218807,-0.3537195006718808,-0.5226709612221317,-0.5901148088783817,0.4481470354408816,-0.4215967424721318,-0.5641344866089789,-0.5038317522339789,0.4720934709839788,-0.452806361608979,Unknown
0.905,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4840778568866856,-0.5756305912616856,0.5557941654804355,-0.3541340092304356,-0.5223721856475009,-0.5906094903350009,0.4476651543975007,-0.421786248147501,-0.5640479052875157,-0.5039893115375156,0.4717017138812656,-0.4531470263812657,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0081305872868004,-0.6800055872868006,0.5598883997868004,-0.4733405482243005,Unknown
0.936,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0081305872868004,-0.6800055872868006,0.5598883997868004,-0.4733405482243005,-0.4886065301705079,-0.5739947137642579,0.4937334832955078,-0.433613854389258,-0.4838679966845124,-0.5760310826220124,0.5554622349657623,-0.3542903599657624,-0.5221622470610128,-0.5910709384672628,0.4472110751860126,-0.4218814853422628,-0.5639610734334509,-0.5040855851522008,0.4714928117147008,-0.453365370308451,Unknown
0.968,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4886065301705079,-0.5739947137642579,0.4937334832955078,-0.433613854389258,-0.4838968243432283,-0.5759988751244783,0.5554910626244782,-0.3542581524682284,-0.5221890051805704,-0.5910976965868204,0.4471767981493203,-0.4218472083055705,-0.5639610734334509,-0.5040855851522008,0.4714928117147008,-0.453365370308451,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,Unknown
1.006,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4838974579454771,-0.5759384735704771,0.555552731382977,-0.3542587860704771,-0.5221934345921444,-0.5910410908421444,0.4472422627171442,-0.4218516377171444,-0.5639610734334509,-0.5040855851522008,0.4714928117147008,-0.453365370308451,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0081714807513563,-0.6799854455951063,0.5599292932513561,-0.4733204065326064,Unknown
1.037,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.4838974579454771,-0.5759384735704771,0.555552731382977,-0.3542587860704771,-0.5221666745597501,-0.5910143308097501,0.4472765378409999,-0.4218859128410002,-0.5639610734334509,-0.5040855851522008,0.4714928117147008,-0.453365370308451,-4.329637285359677e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17,-0.0081714807513563,-0.6799854455951063,0.5599292932513561,-0.4733204065326064,Unknown
